Monster,Monster ID,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,HP Multiplier,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Elemental Cultist,5194983-elemental-cultist,MM (2024),87.0,Humanoid,Medium,generic,N,8.0,3,3500.0,4.0,1.0,3.0,2.0,4.0,1.0,4,1,6,2,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,16.0,16.0,135.0,150.0,3.5,3.5,7.0,7.0,75.0,75.0,
Elephant,4775814-elephant,MM (2024),353.0,Beast,Huge,generic,N,4.0,2,1000.0,6.0,-1.0,3.0,-4.0,0.0,-2.0,6,-1,3,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,12.0,12.0,76.0,76.0,0.3,0.3,8.0,8.0,35.666668,35.666668,16.0
Elk,4775815-elk,MM (2024),353.0,Beast,Large,generic,N,0.25,2,37.0,3.0,0.0,0.0,-4.0,0.0,-2.0,3,0,0,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,11.0,11.0,-0.5,-0.5,5.0,5.0,7.6666665,7.6666665,
Emerald Claw Commander,5976750-emerald-claw-commander,EFotA,90.0,Humanoid,Medium,generic,N,4.0,2,1000.0,4.0,0.0,2.0,2.0,1.0,2.0,4,0,4,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,20.0,21.0,78.0,78.0,2.5,6.5,6.0,10.0,17.0,24.0,
Emerald Claw Knight,5976751-emerald-claw-knight,EFotA,90.0,Humanoid,Medium,generic,N,2.0,2,300.0,3.0,0.0,2.0,1.0,0.0,1.0,3,0,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,19.0,52.0,52.0,1.5,1.5,5.0,5.0,15.0,19.5,
Empyrean,5194984-empyrean-celestial,MM (2024),111.0,,Huge,generic,L,23.0,7,50000.0,10.0,5.0,10.0,5.0,6.0,8.0,17,5,10,5,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,19.0,1.0,22.0,22.0,346.5,466.5,9.7,13.7,16.0,16.0,228.0,228.0,23.0
Empyrean Iota,5194986-empyrean-iota-celestial,MM (2024),111.0,,Medium,generic,N,1.0,2,150.0,-5.0,2.0,0.0,2.0,3.0,3.0,-5,2,0,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,17.0,22.5,61.0,0.8,4.8,5.0,5.0,7.5,7.5,
Enchanter Archmage,6719571-enchanter-archmage,AU,137.0,Humanoid,Medium,generic,N,15.0,5,13000.0,0.0,3.0,1.0,5.0,2.0,3.0,0,3,6,10,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,16.0,21.0,214.5,214.5,4.8,8.8,10.0,10.0,86.0,116.53333,18.0
Erinyes,5194988-erinyes,MM (2024),114.0,Fiend,Medium,generic,N,12.0,4,8200.0,4.0,3.0,4.0,2.0,2.0,4.0,4,7,8,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,18.0,20.0,178.5,178.5,5.2,9.2,8.0,10.0,86.0,86.0,16.0
Ettercap,5194989-ettercap,MM (2024),115.0,Monstrosity,Medium,generic,N,2.0,2,300.0,2.0,2.0,1.0,-2.0,1.0,-1.0,2,2,1,-2,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,14.0,44.0,44.0,0.5,0.5,4.0,4.0,15.0,15.0,12.0
Ettin,5194990-ettin,MM (2024),116.0,Giant,Large,generic,N,4.0,2,1000.0,5.0,-1.0,3.0,-2.0,0.0,-1.0,5,-1,3,-2,0,-1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,12.0,12.0,85.0,85.0,0.7,0.7,7.0,9.0,28.0,28.0,
Evoker Archmage,6719572-evoker-archmage,AU,138.0,Humanoid,Medium,generic,N,15.0,5,13000.0,0.0,3.0,1.0,5.0,2.0,3.0,0,3,6,10,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,16.0,21.0,214.5,214.5,4.8,8.8,10.0,10.0,109.333336,109.333336,18.0
Ez d’Avenir,6491354-ez-davenir,RTHW,246.0,Humanoid,Medium,unique,N,8.0,3,3500.0,2.0,4.0,3.0,4.0,0.0,3.0,2,7,3,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,14.0,19.0,120.0,120.0,3.7,3.7,7.0,7.0,58.5,77.5,15.0
Faerie Dragon Adult,5194991-faerie-dragon-adult,MM (2024),117.0,Dragon,Tiny,generic,N,2.0,2,300.0,-4.0,5.0,1.0,2.0,1.0,3.0,-4,5,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,15.0,19.0,35.0,35.0,1.3,9.3,7.0,11.0,11.0,11.0,
Faerie Dragon Youth,5194992-faerie-dragon-youth,MM (2024),117.0,Dragon,Tiny,generic,N,1.0,2,150.0,-4.0,3.0,1.0,1.0,1.0,2.0,-4,3,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,17.0,21.0,21.0,0.7,8.7,5.0,9.0,8.0,8.0,
Fiend Cultist,5194993-fiend-cultist,MM (2024),87.0,Humanoid,Medium,generic,N,8.0,3,3500.0,4.0,2.0,3.0,1.0,4.0,0.0,4,2,6,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,16.0,16.0,127.5,127.5,3.3,3.3,7.0,7.0,86.333336,86.333336,15.0
Fire Elemental,4904758-fire-elemental,MM (2024),118.0,Elemental,Large,generic,N,5.0,3,1400.0,0.0,3.0,3.0,-2.0,0.0,-2.0,0,3,3,-2,0,-2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.5,13.0,13.0,93.5,140.3,0.3,0.3,6.0,6.0,41.5,41.5,
Fire Giant,5194994-fire-giant,MM (2024),119.0,Giant,Huge,generic,N,9.0,4,4500.0,7.0,-1.0,6.0,0.0,2.0,1.0,7,3,10,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,18.0,18.0,162.5,162.5,4.5,4.5,11.0,11.0,63.0,63.0,
Flameskull,5194995-flameskull,MM (2024),120.0,Undead,Tiny,generic,N,4.0,2,1000.0,-5.0,3.0,2.0,3.0,0.0,0.0,-5,3,2,3,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,13.0,17.0,40.5,81.0,0.5,4.5,5.0,5.0,36.666668,36.666668,13.0
Flaming Skeleton,5194996-flaming-skeleton,MM (2024),283.0,Undead,Medium,generic,N,3.0,2,600.0,0.0,2.0,2.0,0.0,2.0,-1.0,0,2,2,0,2,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,65.0,65.0,0.8,0.8,4.0,4.0,18.0,27.333334,12.0
Flesh Golem,5194997-flesh-golem,MM (2024),121.0,Construct,Medium,generic,N,5.0,3,1400.0,4.0,-1.0,4.0,-2.0,0.0,-3.0,4,-1,4,-2,0,-3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,9.0,9.0,127.5,127.5,0.3,4.3,7.0,7.0,35.0,35.0,
Flumph,5194998-flumph,MM (2024),122.0,Aberration,Small,generic,N,0.125,2,19.0,-2.0,2.0,0.0,2.0,2.0,0.0,-2,2,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,12.0,12.0,7.0,7.0,0.7,0.7,4.0,4.0,4.5,4.5,
Flying Snake,5194999-flying-snake,MM (2024),353.0,Monstrosity,Tiny,generic,N,0.125,2,19.0,-3.0,2.0,0.0,-4.0,1.0,-3.0,-3,2,0,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,18.0,5.0,5.0,-1.2,-1.2,4.0,4.0,6.0,6.0,
Flying Wonder,5900662-flying-wonder,FRAiF,246.0,Construct,Tiny,generic,N,0.0,2,7.0,-4.0,2.0,0.0,-4.0,0.0,-5.0,-4,2,0,-4,0,-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,2.5,2.5,-1.8,-1.8,0.0,0.0,0.0,0.0,
Fomorian,5195000-fomorian,MM (2024),123.0,Giant,Huge,generic,N,8.0,3,3500.0,6.0,0.0,5.0,-1.0,2.0,-2.0,6,0,5,-1,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,172.5,172.5,1.7,1.7,9.0,9.0,48.0,48.0,16.0
Frog,4775816-frog,MM (2024),354.0,Beast,Tiny,generic,N,0.0,2,7.0,-5.0,1.0,-1.0,-5.0,-1.0,-4.0,-5,1,-1,-5,-1,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,1.5,1.5,-2.5,-2.5,3.0,3.0,1.0,1.0,
Frost Giant,5195001-frost-giant,MM (2024),124.0,Giant,Huge,generic,N,8.0,3,3500.0,6.0,-1.0,5.0,-1.0,0.0,1.0,6,-1,8,-1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,149.5,165.5,3.2,3.2,9.0,10.0,56.0,56.0,
Galeb Duhr,5195002-galeb-duhr,MM (2024),127.0,Elemental,Medium,generic,N,6.0,3,2000.0,5.0,2.0,5.0,0.0,1.0,0.0,5,2,5,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,16.0,16.0,123.5,123.5,2.2,2.2,8.0,8.0,39.0,39.0,
Gallows Speaker,6491355-gallows-speaker,RTHW,248.0,Undead,Huge,generic,N,6.0,3,2000.0,-1.0,3.0,1.0,0.0,1.0,4.0,-1,3,1,0,1,4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,3.0,1.5,13.0,15.0,75.0,112.5,1.3,1.3,6.0,6.0,42.0,56.0,15.0
Gargoyle,5195003-gargoyle,MM (2024),128.0,Elemental,Medium,generic,N,2.0,2,300.0,2.0,0.0,3.0,-2.0,0.0,-2.0,2,0,3,-2,0,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,15.0,19.0,67.5,67.5,0.2,0.2,4.0,4.0,14.0,14.0,
Gas Spore Fungus,5195004-gas-spore-fungus,MM (2024),125.0,Plant,Large,generic,N,0.5,2,75.0,-3.0,-5.0,-4.0,-5.0,-5.0,-5.0,-3,-5,-4,-5,-5,-5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-5.0,1.0,8.0,9.0,13.5,13.5,-4.5,-4.5,0.0,0.0,3.5,10.5,10.0
Gelatinous Cube,5195005-gelatinous-cube,MM (2024),129.0,Ooze,Large,generic,N,2.0,2,300.0,2.0,-4.0,5.0,-5.0,-2.0,-5.0,2,-4,5,-5,-2,-5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.0,1.0,6.0,6.0,63.0,63.0,-1.5,-1.5,4.0,4.0,29.333334,29.333334,12.0
Gennifer Weathermay-Foxgrove,6491356-gennifer-weathermay-foxgrove,RTHW,278.0,Humanoid,Medium,unique,N,3.0,2,600.0,0.0,2.0,1.0,2.0,3.0,0.0,0,2,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,44.0,70.0,1.3,1.3,5.0,5.0,30.666666,30.666666,13.0
Ghallanda Troubleshooter,5976752-ghallanda-troubleshooter,EFotA,80.0,Humanoid,Small,generic,N,3.0,2,600.0,0.0,3.0,3.0,1.0,2.0,3.0,0,5,5,1,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,18.0,78.0,78.0,3.3,7.3,5.0,7.0,11.0,11.0,
Ghast,5195007-ghast,MM (2024),130.0,Undead,Medium,generic,N,2.0,2,300.0,3.0,3.0,0.0,0.0,0.0,-1.0,3,3,0,0,2,-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,3.0,1.0,13.0,14.0,36.0,36.0,1.2,1.2,5.0,5.0,16.5,16.5,10.0
Ghast Gravecaller,5195006-ghast-gravecaller,MM (2024),130.0,Undead,Medium,generic,N,6.0,3,2000.0,3.0,3.0,2.0,4.0,2.0,-1.0,3,3,5,4,5,-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,16.0,18.0,97.5,117.0,3.2,3.2,7.0,11.0,28.0,28.0,
Ghost,5195008-ghost,MM (2024),131.0,Undead,Medium,generic,N,4.0,2,1000.0,-2.0,1.0,0.0,0.0,1.0,3.0,-2,1,0,0,1,3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,2.0,11.0,11.0,45.0,90.0,0.5,0.5,5.0,5.0,39.0,39.0,13.0
Ghoul,5195009-ghoul,MM (2024),132.0,Undead,Medium,generic,N,1.0,2,150.0,1.0,2.0,0.0,-2.0,0.0,-2.0,1,2,0,-2,0,-2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,22.5,22.5,-0.2,-0.2,4.0,4.0,18.0,18.0,
Giant Ape,5195010-giant-ape,MM (2024),354.0,Beast,Huge,generic,N,7.0,3,2600.0,6.0,2.0,4.0,-3.0,1.0,-2.0,6,2,4,-3,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,12.0,12.0,168.0,168.0,1.3,1.3,9.0,9.0,45.0,45.0,
Giant Axe Beak,5195011-giant-axe-beak,MM (2024),24.0,Monstrosity,Huge,generic,N,5.0,3,1400.0,5.0,2.0,4.0,-4.0,1.0,-3.0,5,2,4,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,15.0,15.0,84.0,84.0,0.8,0.8,8.0,8.0,38.5,38.5,
Giant Badger,4775817-giant-badger,MM (2024),354.0,Beast,Medium,generic,N,0.25,2,37.0,1.0,0.0,3.0,-4.0,1.0,-3.0,1,0,3,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,13.0,13.0,15.0,15.0,-0.3,-0.3,3.0,3.0,6.0,6.0,
Giant Bat,5195012-giant-bat,MM (2024),355.0,Beast,Large,generic,N,0.25,2,37.0,2.0,3.0,0.0,-4.0,1.0,-2.0,2,3,0,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,13.0,22.0,22.0,0.0,0.0,5.0,5.0,6.5,6.5,
Giant Boar,5195013-giant-boar,MM (2024),355.0,Beast,Large,generic,N,2.0,2,300.0,3.0,0.0,3.0,-4.0,-2.0,-3.0,5,0,3,-4,-2,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,42.5,42.5,-0.2,-0.2,5.0,7.0,12.333333,12.333333,
Giant Centipede,5195014-giant-centipede,MM (2024),355.0,Beast,Small,generic,N,0.25,2,37.0,-3.0,2.0,1.0,-5.0,-2.0,-4.0,-3,2,1,-5,-2,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,15.0,9.0,9.0,-1.8,-1.8,4.0,4.0,4.5,4.5,
Giant Constrictor Snake,5195015-giant-constrictor-snake,MM (2024),355.0,Beast,Huge,generic,N,2.0,2,300.0,4.0,2.0,1.0,-5.0,0.0,-4.0,4,2,1,-5,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,60.0,60.0,-0.3,-0.3,6.0,6.0,24.0,24.0,14.0
Giant Crab,4775818-giant-crab,MM (2024),356.0,Beast,Medium,generic,N,0.125,2,19.0,1.0,1.0,0.0,-5.0,-1.0,-4.0,1,1,0,-5,-1,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,13.5,13.5,-1.3,-1.3,3.0,3.0,4.5,4.5,
Giant Crocodile,5195016-giant-crocodile,MM (2024),356.0,Beast,Huge,generic,N,5.0,3,1400.0,5.0,-1.0,3.0,-4.0,0.0,-2.0,5,-1,3,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14.0,15.0,85.5,85.5,0.2,0.2,8.0,9.0,40.0,40.0,
Giant Eagle,5195017-giant-eagle,MM (2024),356.0,Celestial,Large,generic,N,1.0,2,150.0,3.0,3.0,1.0,-1.0,2.0,0.0,3,3,1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,3.0,1.0,13.0,13.0,26.0,26.0,1.3,1.3,5.0,5.0,18.0,18.0,
Giant Elk,5195018-giant-elk,MM (2024),356.0,Celestial,Huge,generic,N,2.0,2,300.0,4.0,4.0,2.0,-2.0,2.0,0.0,6,6,2,-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,6.0,1.0,14.0,14.0,42.5,42.5,2.3,2.3,6.0,6.0,17.666666,17.666666,
Giant Fire Beetle,5195019-giant-fire-beetle,MM (2024),357.0,Beast,Small,generic,N,0.0,2,7.0,-1.0,0.0,1.0,-5.0,-2.0,-4.0,-1,0,1,-5,-2,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,4.5,4.5,-1.8,-1.8,1.0,1.0,1.0,1.0,
Giant Frog,5195020-giant-frog,MM (2024),357.0,Beast,Medium,generic,N,0.25,2,37.0,1.0,1.0,0.0,-4.0,0.0,-4.0,1,1,0,-4,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,18.0,18.0,-1.0,-1.0,3.0,3.0,5.5,5.5,
Giant Goat,4775819-giant-goat,MM (2024),357.0,Beast,Large,generic,N,0.5,2,75.0,3.0,1.0,1.0,-4.0,1.0,-2.0,5,1,1,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,19.5,19.5,0.3,0.3,5.0,5.0,8.166667,8.166667,
Giant Hyena,5195021-giant-hyena,MM (2024),357.0,Beast,Large,generic,N,1.0,2,150.0,3.0,2.0,2.0,-4.0,1.0,-2.0,3,2,2,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,12.0,45.0,45.0,0.3,0.3,5.0,5.0,10.0,13.333333,
