Monster,Monster ID,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,HP Multiplier,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Baaz Draconian,3081100-baaz-draconian,DSotDQ,197.0,monstrosity,medium,generic,N,0.5,2,100.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1,0,1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,22.0,22.0,0.0,0.0,3.0,3.0,9.0,9.0,11.0
Baba Lysaga,17361-baba-lysaga,CoS,228.0,humanoid,medium,unique,N,11.0,4,7200.0,4.0,0.0,3.0,5.0,3.0,1.0,4,0,3,5,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,120.0,120.0,3.3,3.3,9.0,9.0,83.333336,83.333336,17.0
Baba Lysaga’s Creeping Hut,17357-baba-lysagas-creeping-hut,CoS,226.0,construct,gargantuan,unique,N,11.0,4,7200.0,8.0,-2.0,5.0,-5.0,-4.0,-4.0,8,-2,9,-5,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,1.0,16.0,16.0,263.5,263.5,1.7,1.7,12.0,12.0,90.0,90.0,
Babau,17234-babau,VGtM,136.0,fiend,medium,legacy,N,4.0,2,1100.0,4.0,3.0,3.0,0.0,1.0,1.0,4,3,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,3.0,2.0,16.0,16.0,82.5,183.0,2.0,2.0,6.0,6.0,17.0,17.0,
Babau,2560730-babau,MPMotM,52.0,fiend,medium,generic,N,4.0,2,1100.0,4.0,3.0,3.0,0.0,1.0,1.0,4,3,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,3.0,2.0,16.0,16.0,82.5,183.0,2.0,2.0,6.0,6.0,18.0,18.0,
Bael,95107-bael,MToF,170.0,fiend,large,legacy,L,19.0,6,22000.0,7.0,3.0,5.0,5.0,7.0,7.0,7,9,11,11,7,13,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,18.0,18.0,189.0,339.0,9.7,13.7,13.0,13.0,88.5,88.5,21.0
Bael,2560731-bael,MPMotM,54.0,fiend,large,unique,L,19.0,6,22000.0,7.0,3.0,5.0,5.0,7.0,7.0,7,9,11,11,7,13,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,18.0,18.0,189.0,339.0,9.7,13.7,13.0,13.0,120.0,120.0,21.0
Baernaloth,3883520-baernaloth,PAitM:MPP,20.0,fiend,large,legendary,L,17.0,6,18000.0,4.0,2.0,4.0,6.0,3.0,5.0,4,2,10,6,9,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,2.0,1.0,17.0,17.0,256.5,416.5,6.0,10.0,10.0,10.0,97.666664,111.0,19.0
Baernaloth,3883520-baernaloth,PAitM:MPP,20.0,fiend,large,legendary,LL,18.0,6,20000.0,4.0,2.0,4.0,6.0,3.0,5.0,4,2,10,6,9,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,1.0,2.0,1.0,17.0,17.0,256.5,521.5,6.0,10.0,10.0,10.0,105.0,118.333336,19.0
Bag Jelly,3730989-bag-jelly,BPGotG,120.0,ooze,medium,generic,N,1.0,2,200.0,1.0,-2.0,4.0,-4.0,-2.0,-4.0,1,-2,4,-4,-2,-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,8.0,8.0,42.5,42.5,-1.2,-1.2,3.0,3.0,8.0,8.0,
Bak Mei,1528956-bak-mei,CM,168.0,humanoid,medium,unique,L,13.0,5,10000.0,0.0,4.0,4.0,1.0,3.0,3.0,5,9,9,6,8,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,1.0,17.0,17.0,102.0,304.5,7.5,7.5,9.0,9.0,66.0,66.0,
Bakunawa,2739094-bakunawa,JttRC,147.0,dragon,gargantuan,legendary,L,12.0,4,8400.0,5.0,1.0,2.0,2.0,3.0,3.0,5,5,6,2,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,15.0,15.0,150.0,240.0,4.7,4.7,9.0,9.0,79.0,86.0,15.0
Balhannoth,93804-balhannoth,MToF,118.0,aberration,large,legacy,LL,11.0,4,7200.0,3.0,-1.0,4.0,-2.0,2.0,-1.0,3,-1,8,-2,2,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,17.0,19.0,114.0,174.0,1.5,3.5,7.0,7.0,120.0,120.0,
Balhannoth,2560732-balhannoth,MPMotM,55.0,aberration,large,legendary,LL,11.0,4,7200.0,3.0,-1.0,4.0,-2.0,2.0,-1.0,3,-1,8,-2,2,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,17.0,19.0,114.0,174.0,1.5,3.5,7.0,7.0,98.0,98.0,
Balor,16797-balor,MM (2014),55.0,fiend,huge,generic,N,19.0,6,22000.0,8.0,2.0,6.0,5.0,3.0,6.0,14,2,12,5,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.0,19.0,19.0,262.5,262.5,9.0,13.0,14.0,14.0,125.666664,125.666664,20.0
Banderhobb,17217-banderhobb,VGtM,122.0,monstrosity,large,legacy,N,5.0,3,1800.0,5.0,1.0,5.0,0.0,2.0,-1.0,5,1,5,0,2,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,19.0,84.0,84.0,2.0,6.0,8.0,10.0,33.0,33.0,15.0
Banderhobb,2560733-banderhobb,MPMotM,56.0,monstrosity,large,generic,N,5.0,3,1800.0,5.0,1.0,5.0,0.0,2.0,-1.0,5,1,5,0,2,-1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,19.0,84.0,84.0,2.0,6.0,8.0,10.0,29.5,29.5,15.0
Bandit,16798-bandit,MM (2014),343.0,humanoid,medium,generic,N,0.125,2,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,11.0,11.0,0.3,0.3,3.0,3.0,5.5,5.5,
Bandit Captain,16799-bandit-captain,MM (2014),344.0,humanoid,medium,generic,N,2.0,2,450.0,2.0,3.0,2.0,2.0,0.0,2.0,4,5,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15.0,16.0,65.0,65.0,2.8,2.8,5.0,5.0,18.5,18.5,
Banshee,17089-banshee,MM (2014),23.0,undead,medium,generic,N,4.0,2,1100.0,-5.0,2.0,0.0,1.0,0.0,3.0,-5,2,0,1,2,5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7,0.7,0.7,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,2.0,2.0,12.0,12.0,58.5,146.3,0.8,0.8,4.0,4.0,21.666666,21.666666,13.0
Baphomet,17408-baphomet,MToF,143.0,fiend,huge,legacy,LL,23.0,7,50000.0,10.0,2.0,8.0,4.0,7.0,3.0,10,9,15,4,14,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.25,22.0,22.0,275.5,456.9,9.2,13.2,17.0,17.0,153.33333,153.33333,18.0
BAPHOMET,17408-baphomet,OotA,235.0,fiend,huge,unique,LL,23.0,7,50000.0,10.0,2.0,8.0,4.0,7.0,3.0,10,9,15,4,14,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.25,22.0,22.0,333.5,529.4,9.2,13.2,17.0,17.0,171.33333,171.33333,18.0
Baphomet,2560734-baphomet,MPMotM,58.0,fiend,huge,unique,LL,23.0,7,50000.0,10.0,2.0,8.0,4.0,7.0,3.0,10,9,15,4,14,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.25,22.0,22.0,319.0,511.3,9.2,13.2,17.0,17.0,136.5,136.5,
Barbed Devil,16800-barbed-devil,MM (2014),70.0,fiend,medium,generic,N,5.0,3,1800.0,3.0,3.0,4.0,1.0,2.0,2.0,6,3,7,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.5,15.0,15.0,110.5,165.8,4.5,8.5,6.0,6.0,22.0,22.0,
Bard,17328-bard,VGtM,211.0,humanoid,medium,legacy,N,2.0,2,450.0,0.0,2.0,1.0,0.0,1.0,2.0,0,4,1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,17.0,44.0,44.0,1.7,1.7,4.0,4.0,27.0,27.0,12.0
Bard,2560735-bard,MPMotM,59.0,humanoid,medium,generic,N,2.0,2,450.0,0.0,2.0,1.0,0.0,1.0,2.0,0,4,1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,17.0,44.0,44.0,1.7,1.7,4.0,4.0,19.333334,19.333334,12.0
Barghest,17218-barghest,VGtM,123.0,fiend,large,legacy,N,4.0,2,1100.0,4.0,2.0,2.0,1.0,1.0,2.0,4,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,2.0,17.0,17.0,90.0,180.0,2.0,2.0,6.0,6.0,13.0,13.0,
Barghest,2560736-barghest,MPMotM,60.0,fiend,large,generic,N,4.0,2,1100.0,4.0,2.0,2.0,1.0,1.0,2.0,4,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,2.0,17.0,17.0,60.0,120.0,2.0,2.0,6.0,6.0,21.5,21.5,
Bariaur Wanderer,3883521-bariaur-wanderer,PAitM:MPP,21.0,celestial,medium,generic,N,3.0,2,700.0,4.0,2.0,2.0,0.0,2.0,0.0,6,4,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,14.0,71.5,71.5,2.3,2.3,6.0,6.0,19.0,19.0,
Barkburr,4635139-barkburr,QftIS,195.0,plant,small,generic,N,3.0,2,700.0,3.0,-2.0,3.0,-5.0,2.0,-5.0,3,-2,3,-5,2,-5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-2.0,1.0,16.0,16.0,52.0,67.0,-0.7,-0.7,5.0,5.0,25.0,25.0,13.0
Barlgura,17110-barlgura,MM (2014),56.0,fiend,large,generic,N,5.0,3,1800.0,4.0,2.0,3.0,-2.0,2.0,-1.0,4,5,6,-2,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,2.0,1.5,15.0,15.0,68.0,102.0,2.3,2.3,7.0,7.0,29.0,29.0,13.0
Barnibus Blastwind,149820-barnibus-blastwind,WDH,195.0,humanoid,medium,unique,N,2.0,2,450.0,-1.0,0.0,-1.0,3.0,2.0,0.0,-1,0,-1,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,15.0,24.5,24.5,1.2,1.2,5.0,5.0,16.0,16.0,13.0
Barovian Witch,17362-barovian-witch,CoS,229.0,humanoid,medium,generic,N,0.5,2,100.0,-2.0,0.0,1.0,2.0,0.0,1.0,-2,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,16.5,16.5,0.3,0.3,4.0,4.0,11.666667,11.666667,12.0
Barrowghast,3730990-barrowghast,BPGotG,121.0,undead,huge,generic,N,7.0,3,2900.0,5.0,-1.0,5.0,-3.0,-1.0,-2.0,5,-1,5,-3,-1,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,-1.0,1.0,12.0,14.0,138.0,138.0,0.5,0.5,8.0,8.0,46.5,46.5,16.0
Basilisk,16801-basilisk,MM (2014),24.0,monstrosity,medium,generic,N,3.0,2,700.0,3.0,-1.0,2.0,-4.0,-1.0,-2.0,3,-1,2,-4,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,15.0,19.0,52.0,52.0,-0.5,3.5,5.0,9.0,17.0,17.0,12.0
Bastian Thermandar,17440-bastian-thermandar,PotA,201.0,humanoid,medium,unique,N,8.0,3,3900.0,1.0,2.0,2.0,0.0,-1.0,4.0,1,2,2,0,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,15.0,78.0,120.0,1.3,1.3,5.0,5.0,64.666664,64.666664,13.0
Battleforce Angel,174974-battleforce-angel,GGtR,189.0,celestial,medium,generic,N,5.0,3,1800.0,3.0,1.0,1.0,0.0,3.0,4.0,3,1,1,0,6,7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,18.0,18.0,66.0,66.0,3.0,7.0,6.0,6.0,52.0,52.0,
Bavlorna Blightstraw,1979771-bavlorna-blightstraw,TWBtW,216.0,fey,medium,unique,N,7.0,3,2900.0,6.0,0.0,4.0,3.0,1.0,2.0,6,0,7,6,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,110.5,130.5,4.7,4.7,8.0,8.0,37.0,47.5,
Bearded Devil,16803-bearded-devil,MM (2014),70.0,fiend,medium,generic,N,3.0,2,700.0,3.0,2.0,2.0,-1.0,0.0,0.0,5,2,4,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,13.0,13.0,52.0,104.0,2.0,6.0,5.0,5.0,19.0,19.0,12.0
Behir,16804-behir,MM (2014),25.0,monstrosity,huge,generic,N,11.0,4,7200.0,6.0,3.0,4.0,-2.0,2.0,1.0,6,3,4,-2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,17.0,17.0,168.0,168.0,2.3,2.3,10.0,10.0,81.666664,81.666664,16.0
Beholder,17099-beholder,MM (2014),28.0,aberration,large,legendary,L,13.0,5,10000.0,0.0,2.0,4.0,3.0,2.0,3.0,0,2,4,8,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,20.0,180.5,180.5,4.8,4.8,8.0,8.0,81.6,88.13333,16.0
Beholder,17099-beholder,MM (2014),28.0,aberration,large,legendary,LL,14.0,5,11500.0,0.0,2.0,4.0,3.0,2.0,3.0,0,2,4,8,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,18.0,180.5,180.5,4.8,4.8,8.0,8.0,181.0,181.0,16.0
Beholder Zombie,17111-beholder-zombie,MM (2014),316.0,undead,large,generic,N,5.0,3,1800.0,0.0,-1.0,3.0,-4.0,-1.0,-3.0,0,-1,3,-4,2,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,15.0,15.0,93.5,107.5,-0.5,-0.5,6.0,6.0,45.0,45.0,14.0
Bel,416924-bel,BGDiA,115.0,fiend,large,unique,L,25.0,8,75000.0,9.0,2.0,8.0,7.0,4.0,8.0,9,10,16,7,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,19.0,19.0,364.5,454.5,10.3,14.3,16.0,16.0,307.33334,307.33334,23.0
Belashyrra,486881-belashyrra,ERftLW,286.0,aberration,medium,unique,L,22.0,7,41000.0,7.0,5.0,5.0,7.0,6.0,6.0,7,5,5,14,13,13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,5.0,1.0,19.0,19.0,304.0,454.0,9.5,13.5,14.0,14.0,134.0,134.0,22.0
Belashyrra,486881-belashyrra,ERftLW,286.0,aberration,medium,unique,LL,23.0,7,50000.0,7.0,5.0,5.0,7.0,6.0,6.0,7,5,5,14,13,13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,5.0,1.0,19.0,19.0,304.0,454.0,9.5,13.5,14.0,14.0,158.0,158.0,22.0
Beledros Witherbloom,2160298-beledros-witherbloom,SACoC,186.0,dragon,gargantuan,unique,L,24.0,7,62000.0,9.0,2.0,8.0,4.0,9.0,3.0,9,9,15,4,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,22.0,22.0,444.0,570.0,10.5,10.5,16.0,18.0,116.666664,116.666664,23.0
Berbalang,93812-berbalang,MToF,120.0,aberration,medium,legacy,N,2.0,2,450.0,-1.0,3.0,-1.0,3.0,0.0,0.0,-1,5,-1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,14.0,38.5,38.5,1.3,1.3,5.0,5.0,16.5,16.5,
Berbalang,2560737-berbalang,MPMotM,61.0,aberration,medium,generic,N,2.0,2,450.0,-1.0,3.0,-1.0,3.0,0.0,0.0,-1,5,-1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,14.0,49.0,49.0,1.3,1.3,5.0,5.0,21.0,21.0,
Berserker,16805-berserker,MM (2014),344.0,humanoid,medium,generic,N,2.0,2,450.0,3.0,1.0,3.0,-1.0,0.0,-1.0,3,1,3,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,67.5,67.5,0.8,0.8,5.0,5.0,9.5,9.5,
Bheur Hag,17272-bheur-hag,VGtM,160.0,fey,medium,legacy,N,7.0,3,2900.0,1.0,3.0,2.0,1.0,1.0,3.0,1,3,2,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,17.0,17.0,91.0,91.0,2.3,2.3,6.0,6.0,72.0,72.0,14.0
Bheur Hag,2560738-bheur-hag,MPMotM,62.0,fey,medium,generic,N,7.0,3,2900.0,1.0,3.0,2.0,1.0,1.0,3.0,1,3,2,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,17.0,19.0,91.0,91.0,2.3,2.3,6.0,6.0,64.0,64.0,14.0
Big Xorn,266692-big-xorn,WDotMM,51.0,elemental,large,unique,N,8.0,3,3900.0,5.0,0.0,6.0,0.0,0.0,0.0,5,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,103.5,155.3,1.8,1.8,8.0,8.0,49.0,49.0,
Bjornhild Solvigsdottir,1123068-bjornhild-solvigsdottir,IDRotF,306.0,humanoid,medium,unique,N,5.0,3,1800.0,4.0,0.0,4.0,2.0,0.0,2.0,4,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,102.0,102.0,2.0,2.0,7.0,7.0,31.0,31.0,
