Book,Page,Type,Category,Legendary,CR,PB,Size,Str,Dex,Con,Int,Wis,Cha,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Prof,Dex Prof,Con Prof,Int Prof,Wis Prof,Cha Prof,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save
GoS,233.0,undead,generic,N,3.0,2.0,medium,12.0,16.0,16.0,3.0,9.0,5.0,1.0,3.0,3.0,-4.0,-1.0,-3.0,False,True,False,False,False,False,1.0,5.0,3.0,-4.0,-1.0,-3.0
GoS,234.0,undead,generic,N,4.0,2.0,medium,15.0,16.0,16.0,9.0,9.0,16.0,2.0,3.0,3.0,-1.0,-1.0,3.0,False,True,True,False,False,False,2.0,5.0,5.0,-1.0,-1.0,3.0
GoS,235.0,undead,generic,N,2.0,2.0,medium,16.0,8.0,16.0,3.0,9.0,5.0,3.0,-1.0,3.0,-4.0,-1.0,-3.0,False,False,False,False,False,False,3.0,-1.0,3.0,-4.0,-1.0,-3.0
GoS,235.0,undead,generic,N,9.0,4.0,medium,17.0,12.0,16.0,9.0,14.0,12.0,3.0,1.0,3.0,-1.0,2.0,1.0,False,False,True,False,True,False,3.0,1.0,7.0,-1.0,6.0,1.0
MM,346.0,humanoid,generic,N,2.0,2.0,medium,10.0,12.0,13.0,12.0,15.0,11.0,0.0,1.0,1.0,1.0,2.0,0.0,False,False,False,False,False,False,0.0,1.0,1.0,1.0,2.0,0.0
GGtR,230.0,humanoid,generic,N,7.0,3.0,medium,11.0,15.0,16.0,10.0,20.0,14.0,0.0,2.0,3.0,0.0,5.0,2.0,False,True,True,False,True,False,0.0,5.0,6.0,0.0,8.0,2.0
MM,121.0,fey,generic,N,1.0,2.0,medium,10.0,12.0,11.0,14.0,15.0,18.0,0.0,1.0,0.0,2.0,2.0,4.0,False,False,False,False,False,False,0.0,1.0,0.0,2.0,2.0,4.0
MM,122.0,humanoid,generic,N,1.0,2.0,medium,14.0,11.0,14.0,11.0,10.0,9.0,2.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,2.0,0.0,2.0,0.0,0.0,-1.0
MPMotM,107.0,humanoid,generic,N,12.0,4.0,medium,20.0,5.0,19.0,15.0,14.0,13.0,5.0,-3.0,4.0,2.0,2.0,1.0,False,False,True,False,True,False,5.0,-3.0,8.0,2.0,6.0,1.0
MToF,188.0,humanoid,legacy,N,12.0,4.0,medium,20.0,5.0,19.0,15.0,14.0,13.0,5.0,-3.0,4.0,2.0,2.0,1.0,False,False,True,False,True,False,5.0,-3.0,8.0,2.0,6.0,1.0
MPMotM,112.0,construct,generic,N,2.0,2.0,medium,17.0,7.0,12.0,5.0,5.0,5.0,3.0,-2.0,1.0,-3.0,-3.0,-3.0,False,False,False,False,False,False,3.0,-2.0,1.0,-3.0,-3.0,-3.0
MToF,188.0,construct,legacy,N,2.0,2.0,medium,17.0,7.0,12.0,5.0,5.0,5.0,3.0,-2.0,1.0,-3.0,-3.0,-3.0,False,False,False,False,False,False,3.0,-2.0,1.0,-3.0,-3.0,-3.0
MPMotM,107.0,humanoid,generic,N,2.0,2.0,medium,14.0,11.0,14.0,11.0,10.0,9.0,2.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,2.0,0.0,2.0,0.0,0.0,-1.0
MToF,189.0,humanoid,legacy,N,2.0,2.0,medium,14.0,11.0,14.0,11.0,10.0,9.0,2.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,2.0,0.0,2.0,0.0,0.0,-1.0
MPMotM,108.0,humanoid,generic,N,2.0,2.0,medium,11.0,17.0,14.0,15.0,10.0,12.0,0.0,3.0,2.0,2.0,0.0,1.0,False,False,False,False,True,False,0.0,3.0,2.0,2.0,2.0,1.0
MToF,189.0,humanoid,legacy,N,2.0,2.0,medium,11.0,17.0,14.0,15.0,10.0,12.0,0.0,3.0,2.0,2.0,0.0,1.0,False,False,False,False,True,False,0.0,3.0,2.0,2.0,2.0,1.0
MPMotM,112.0,construct,generic,N,3.0,2.0,medium,18.0,7.0,12.0,5.0,5.0,5.0,4.0,-2.0,1.0,-3.0,-3.0,-3.0,False,False,False,False,False,False,4.0,-2.0,1.0,-3.0,-3.0,-3.0
MToF,190.0,construct,legacy,N,3.0,2.0,medium,18.0,7.0,12.0,5.0,5.0,5.0,4.0,-2.0,1.0,-3.0,-3.0,-3.0,False,False,False,False,False,False,4.0,-2.0,1.0,-3.0,-3.0,-3.0
MPMotM,109.0,humanoid,generic,N,1.0,2.0,medium,16.0,16.0,10.0,11.0,10.0,12.0,3.0,3.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,3.0,3.0,0.0,0.0,0.0,1.0
TftYP,234.0,humanoid,generic,N,2.0,2.0,medium,10.0,16.0,12.0,12.0,10.0,13.0,0.0,3.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,0.0,3.0,1.0,1.0,0.0,1.0
MPMotM,110.0,humanoid,generic,N,2.0,2.0,medium,18.0,11.0,14.0,11.0,10.0,9.0,4.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,4.0,0.0,2.0,0.0,0.0,-1.0
OotA,227.0,humanoid,generic,N,2.0,2.0,medium,18.0,11.0,14.0,11.0,10.0,9.0,4.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,4.0,0.0,2.0,0.0,0.0,-1.0
MPMotM,111.0,humanoid,generic,N,6.0,3.0,medium,18.0,11.0,17.0,12.0,12.0,14.0,4.0,0.0,3.0,1.0,1.0,2.0,False,False,False,False,False,False,4.0,0.0,3.0,1.0,1.0,2.0
MToF,192.0,humanoid,legacy,N,6.0,3.0,medium,18.0,11.0,17.0,12.0,12.0,14.0,4.0,0.0,3.0,1.0,1.0,2.0,False,False,False,False,False,False,4.0,0.0,3.0,1.0,1.0,2.0
MPMotM,111.0,humanoid,generic,N,2.0,2.0,medium,16.0,11.0,14.0,11.0,10.0,9.0,3.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,3.0,0.0,2.0,0.0,0.0,-1.0
OotA,228.0,humanoid,generic,N,2.0,2.0,medium,16.0,11.0,14.0,11.0,10.0,9.0,3.0,0.0,2.0,0.0,0.0,-1.0,False,False,False,False,False,False,3.0,0.0,2.0,0.0,0.0,-1.0
BGDiA,38.0,humanoid,unique,N,4.0,2.0,medium,17.0,10.0,15.0,13.0,16.0,18.0,3.0,0.0,2.0,1.0,3.0,4.0,False,False,False,False,False,False,3.0,0.0,2.0,1.0,3.0,4.0
VRGtR,233.0,undead,legendary,L,10.0,4.0,medium,18.0,14.0,16.0,11.0,15.0,16.0,4.0,2.0,3.0,0.0,2.0,3.0,False,False,True,False,False,False,4.0,2.0,7.0,0.0,2.0,3.0
MM,225.0,construct,generic,N,0.25,2.0,medium,11.0,13.0,12.0,6.0,10.0,7.0,0.0,1.0,1.0,-2.0,0.0,-2.0,False,False,False,False,False,False,0.0,1.0,1.0,-2.0,0.0,-2.0
WDH,203.0,humanoid,unique,N,9.0,4.0,medium,18.0,15.0,18.0,13.0,12.0,10.0,4.0,2.0,4.0,1.0,1.0,0.0,True,False,True,False,False,False,8.0,2.0,8.0,1.0,1.0,0.0
ERftLW,292.0,fey,generic,N,6.0,3.0,medium,11.0,14.0,12.0,17.0,16.0,18.0,0.0,2.0,1.0,3.0,3.0,4.0,False,False,False,True,True,False,0.0,2.0,1.0,6.0,6.0,4.0
MPMotM,113.0,fiend,generic,N,4.0,2.0,medium,6.0,19.0,16.0,16.0,15.0,14.0,-2.0,4.0,3.0,3.0,2.0,2.0,False,False,False,False,False,False,-2.0,4.0,3.0,3.0,2.0,2.0
MToF,132.0,fiend,legacy,N,4.0,2.0,medium,6.0,19.0,16.0,16.0,15.0,14.0,-2.0,4.0,3.0,3.0,2.0,2.0,False,False,False,False,False,False,-2.0,4.0,3.0,3.0,2.0,2.0
ERftLW,288.0,aberration,unique,LL,24.0,7.0,medium,26.0,21.0,22.0,26.0,23.0,24.0,8.0,5.0,6.0,8.0,6.0,7.0,False,False,False,True,True,True,8.0,5.0,6.0,15.0,13.0,14.0
IDRotF,270.0,humanoid,unique,N,4.0,2.0,medium,10.0,11.0,12.0,16.0,13.0,15.0,0.0,0.0,1.0,3.0,1.0,2.0,False,False,False,True,True,False,0.0,0.0,1.0,5.0,3.0,2.0
IDRotF,270.0,construct,unique,N,1.0,2.0,medium,10.0,11.0,12.0,16.0,13.0,15.0,0.0,0.0,1.0,3.0,1.0,2.0,False,False,False,True,True,False,0.0,0.0,1.0,5.0,3.0,2.0
MM,324.0,beast,generic,N,1.0,2.0,large,16.0,17.0,13.0,8.0,14.0,10.0,3.0,3.0,1.0,-1.0,2.0,0.0,False,False,False,False,False,False,3.0,3.0,1.0,-1.0,2.0,0.0
MM,124.0,elemental,generic,N,5.0,3.0,large,20.0,8.0,20.0,5.0,10.0,5.0,5.0,-1.0,5.0,-3.0,0.0,-3.0,False,False,False,False,False,False,5.0,-1.0,5.0,-3.0,0.0,-3.0
MPMotM,122.0,elemental,generic,N,7.0,3.0,medium,18.0,10.0,17.0,8.0,10.0,10.0,4.0,0.0,3.0,-1.0,0.0,0.0,False,False,False,False,False,False,4.0,0.0,3.0,-1.0,0.0,0.0
PotA,212.0,elemental,generic,N,7.0,3.0,medium,18.0,10.0,17.0,8.0,10.0,10.0,4.0,0.0,3.0,-1.0,0.0,0.0,False,False,False,False,False,False,4.0,0.0,3.0,-1.0,0.0,0.0
MOoT,220.0,fiend,generic,N,6.0,3.0,large,19.0,17.0,14.0,12.0,11.0,16.0,4.0,3.0,2.0,1.0,0.0,3.0,False,False,True,False,False,True,4.0,3.0,5.0,1.0,0.0,6.0
ToA,219.0,monstrosity,generic,N,1.0,2.0,large,11.0,16.0,12.0,12.0,14.0,11.0,0.0,3.0,1.0,1.0,2.0,0.0,False,False,False,False,False,False,0.0,3.0,1.0,1.0,2.0,0.0
FToD,193.0,monstrosity,generic,N,5.0,3.0,small,14.0,20.0,16.0,3.0,13.0,5.0,2.0,5.0,3.0,-4.0,1.0,-3.0,False,True,False,False,True,False,2.0,8.0,3.0,-4.0,4.0,-3.0
FToD,193.0,monstrosity,generic,N,2.0,2.0,tiny,8.0,17.0,13.0,1.0,10.0,5.0,-1.0,3.0,1.0,-5.0,0.0,-3.0,False,True,False,False,True,False,-1.0,5.0,1.0,-5.0,2.0,-3.0
MPMotM,114.0,undead,generic,N,12.0,4.0,medium,7.0,8.0,9.0,14.0,19.0,16.0,-2.0,-1.0,-1.0,2.0,4.0,3.0,False,False,False,False,True,False,-2.0,-1.0,-1.0,2.0,8.0,3.0
MToF,193.0,undead,legacy,N,12.0,4.0,medium,7.0,8.0,9.0,14.0,19.0,16.0,-2.0,-1.0,-1.0,2.0,4.0,3.0,False,False,False,False,True,False,-2.0,-1.0,-1.0,2.0,8.0,3.0
MPMotM,115.0,fey,generic,N,10.0,4.0,medium,12.0,16.0,16.0,14.0,17.0,18.0,1.0,3.0,3.0,2.0,3.0,4.0,False,False,False,False,False,False,1.0,3.0,3.0,2.0,3.0,4.0
MToF,195.0,fey,legacy,N,10.0,4.0,medium,12.0,16.0,16.0,14.0,17.0,18.0,1.0,3.0,3.0,2.0,3.0,4.0,False,False,False,False,False,False,1.0,3.0,3.0,2.0,3.0,4.0
MPMotM,116.0,fey,generic,N,10.0,4.0,medium,14.0,16.0,16.0,18.0,11.0,18.0,2.0,3.0,3.0,4.0,0.0,4.0,False,False,False,False,False,False,2.0,3.0,3.0,4.0,0.0,4.0
MToF,196.0,fey,legacy,N,10.0,4.0,medium,14.0,16.0,16.0,18.0,11.0,18.0,2.0,3.0,3.0,4.0,0.0,4.0,False,False,False,False,False,False,2.0,3.0,3.0,4.0,0.0,4.0
MPMotM,116.0,fey,generic,N,10.0,4.0,medium,19.0,21.0,16.0,14.0,12.0,18.0,4.0,5.0,3.0,2.0,1.0,4.0,False,False,False,False,False,False,4.0,5.0,3.0,2.0,1.0,4.0
MToF,196.0,fey,legacy,N,10.0,4.0,medium,19.0,21.0,16.0,14.0,12.0,18.0,4.0,5.0,3.0,2.0,1.0,4.0,False,False,False,False,False,False,4.0,5.0,3.0,2.0,1.0,4.0
MPMotM,117.0,fey,generic,N,10.0,4.0,medium,11.0,16.0,16.0,18.0,17.0,13.0,0.0,3.0,3.0,4.0,3.0,1.0,False,False,False,False,False,False,0.0,3.0,3.0,4.0,3.0,1.0
MToF,197.0,fey,legacy,N,10.0,4.0,medium,11.0,10.0,16.0,18.0,17.0,13.0,0.0,0.0,3.0,4.0,3.0,1.0,False,False,False,False,False,False,0.0,0.0,3.0,4.0,3.0,1.0
MPMotM,120.0,aberration,legendary,LL,14.0,5.0,large,15.0,10.0,20.0,21.0,19.0,24.0,2.0,0.0,5.0,5.0,4.0,7.0,False,False,False,True,True,True,2.0,0.0,5.0,10.0,9.0,12.0
VGtM,174.0,aberration,legacy,LL,14.0,5.0,large,15.0,10.0,20.0,21.0,19.0,24.0,2.0,0.0,5.0,5.0,4.0,7.0,False,False,False,True,True,True,2.0,0.0,5.0,10.0,9.0,12.0
FToD,194.0,aberration,legendary,L,22.0,7.0,gargantuan,27.0,13.0,25.0,21.0,19.0,24.0,8.0,1.0,7.0,5.0,4.0,7.0,False,False,True,True,True,True,8.0,1.0,14.0,12.0,11.0,14.0
MPMotM,121.0,elemental,legendary,L,23.0,7.0,gargantuan,23.0,28.0,23.0,2.0,21.0,18.0,6.0,9.0,6.0,-4.0,5.0,4.0,False,False,False,False,True,True,6.0,9.0,6.0,-4.0,12.0,11.0
MToF,200.0,elemental,legacy,L,23.0,7.0,gargantuan,23.0,28.0,23.0,2.0,21.0,18.0,6.0,9.0,6.0,-4.0,5.0,4.0,False,False,False,False,True,True,6.0,9.0,6.0,-4.0,12.0,11.0
MM,322.0,beast,generic,N,4.0,2.0,huge,22.0,9.0,17.0,3.0,11.0,6.0,6.0,-1.0,3.0,-4.0,0.0,-2.0,False,False,False,False,False,False,6.0,-1.0,3.0,-4.0,0.0,-2.0
PotA,202.0,humanoid,unique,N,5.0,3.0,medium,13.0,15.0,14.0,11.0,18.0,10.0,1.0,2.0,2.0,0.0,4.0,0.0,False,False,False,False,False,False,1.0,2.0,2.0,0.0,4.0,0.0
MM,322.0,beast,generic,N,0.25,2.0,large,16.0,10.0,12.0,2.0,10.0,6.0,3.0,0.0,1.0,-4.0,0.0,-2.0,False,False,False,False,False,False,3.0,0.0,1.0,-4.0,0.0,-2.0
MM,325.0,beast,generic,N,2.0,2.0,huge,19.0,16.0,14.0,7.0,14.0,10.0,4.0,3.0,2.0,-2.0,2.0,0.0,False,False,False,False,False,False,4.0,3.0,2.0,-2.0,2.0,0.0
WBtW,224.0,humanoid,unique,N,2.0,2.0,medium,9.0,13.0,16.0,9.0,10.0,11.0,-1.0,1.0,3.0,-1.0,0.0,0.0,True,False,True,False,False,False,1.0,1.0,5.0,-1.0,0.0,0.0
FToD,197.0,dragon,generic,N,2.0,2.0,medium,15.0,12.0,15.0,14.0,12.0,14.0,2.0,1.0,2.0,2.0,1.0,2.0,False,True,True,False,True,True,2.0,3.0,4.0,2.0,3.0,4.0
FToD,196.0,dragon,legendary,L,14.0,5.0,huge,23.0,12.0,21.0,18.0,16.0,18.0,6.0,1.0,5.0,4.0,3.0,4.0,False,True,True,False,True,True,6.0,6.0,10.0,4.0,8.0,9.0
FToD,196.0,dragon,legendary,LL,15.0,5.0,huge,23.0,12.0,21.0,18.0,16.0,18.0,6.0,1.0,5.0,4.0,3.0,4.0,False,True,True,False,True,True,6.0,6.0,10.0,4.0,8.0,9.0
FToD,195.0,dragon,legendary,L,21.0,7.0,gargantuan,25.0,12.0,25.0,20.0,18.0,20.0,7.0,1.0,7.0,5.0,4.0,5.0,False,True,True,False,True,True,7.0,8.0,14.0,5.0,11.0,12.0
FToD,195.0,dragon,legendary,LL,22.0,7.0,gargantuan,25.0,12.0,25.0,20.0,18.0,20.0,7.0,1.0,7.0,5.0,4.0,5.0,False,True,True,False,True,True,7.0,8.0,14.0,5.0,11.0,12.0
FToD,197.0,dragon,generic,N,8.0,3.0,large,21.0,12.0,19.0,16.0,14.0,16.0,5.0,1.0,4.0,3.0,2.0,3.0,False,True,True,False,True,True,5.0,4.0,7.0,3.0,5.0,6.0
FToD,201.0,dragon,legendary,L,26.0,8.0,gargantuan,28.0,14.0,29.0,30.0,24.0,25.0,9.0,2.0,9.0,10.0,7.0,7.0,False,True,True,False,True,True,9.0,10.0,17.0,10.0,15.0,15.0
MM,130.0,celestial,legendary,L,23.0,7.0,huge,30.0,21.0,30.0,21.0,22.0,27.0,10.0,5.0,10.0,5.0,6.0,8.0,True,False,False,True,True,True,17.0,5.0,10.0,12.0,13.0,15.0
WBtW,217.0,fey,unique,N,6.0,3.0,medium,20.0,13.0,20.0,13.0,10.0,17.0,5.0,1.0,5.0,1.0,0.0,3.0,False,False,True,True,True,True,5.0,1.0,8.0,4.0,3.0,6.0
MM,73.0,fiend,generic,N,12.0,4.0,medium,18.0,16.0,18.0,14.0,14.0,18.0,4.0,3.0,4.0,2.0,2.0,4.0,False,True,True,False,True,True,4.0,7.0,8.0,2.0,6.0,8.0
PotA,200.0,humanoid,generic,N,2.0,2.0,medium,15.0,13.0,14.0,8.0,11.0,13.0,2.0,1.0,2.0,-1.0,0.0,1.0,False,False,False,False,False,False,2.0,1.0,2.0,-1.0,0.0,1.0
PotA,200.0,humanoid,generic,N,3.0,2.0,medium,12.0,15.0,14.0,10.0,11.0,16.0,1.0,2.0,2.0,0.0,0.0,3.0,False,False,False,False,False,False,1.0,2.0,2.0,0.0,0.0,3.0
MM,131.0,monstrosity,generic,N,2.0,2.0,medium,14.0,15.0,13.0,7.0,12.0,8.0,2.0,2.0,1.0,-2.0,1.0,-1.0,False,False,False,False,False,False,2.0,2.0,1.0,-2.0,1.0,-1.0
MM,132.0,giant,generic,N,4.0,2.0,large,21.0,8.0,17.0,6.0,10.0,8.0,5.0,-1.0,3.0,-2.0,0.0,-1.0,False,False,False,False,False,False,5.0,-1.0,3.0,-2.0,0.0,-1.0
ERftLW,293.0,construct,generic,N,0.125,2.0,tiny,6.0,16.0,13.0,8.0,12.0,7.0,-2.0,3.0,1.0,-1.0,1.0,-2.0,False,False,False,False,False,False,-2.0,3.0,1.0,-1.0,1.0,-2.0
FToD,199.0,aberration,generic,N,8.0,3.0,large,16.0,10.0,16.0,14.0,14.0,16.0,3.0,0.0,3.0,2.0,2.0,3.0,False,False,True,False,True,False,3.0,0.0,6.0,2.0,5.0,3.0
CoS,230.0,humanoid,unique,N,8.0,3.0,medium,14.0,19.0,16.0,16.0,11.0,17.0,2.0,4.0,3.0,3.0,0.0,3.0,False,False,False,False,True,False,2.0,4.0,3.0,3.0,3.0,3.0
MM,133.0,dragon,generic,N,2.0,2.0,tiny,3.0,20.0,13.0,14.0,12.0,16.0,-4.0,5.0,1.0,2.0,1.0,3.0,False,False,False,False,False,False,-4.0,5.0,1.0,2.0,1.0,3.0
MM,133.0,dragon,generic,N,1.0,2.0,tiny,3.0,20.0,13.0,14.0,12.0,16.0,-4.0,5.0,1.0,2.0,1.0,3.0,False,False,False,False,False,False,-4.0,5.0,1.0,2.0,1.0,3.0
ERftLW,289.0,beast,generic,N,0.25,2.0,medium,12.0,18.0,10.0,4.0,11.0,4.0,1.0,4.0,0.0,-3.0,0.0,-3.0,False,False,False,False,False,False,1.0,4.0,0.0,-3.0,0.0,-3.0
PotA,207.0,humanoid,generic,N,2.0,2.0,medium,14.0,11.0,14.0,11.0,11.0,15.0,2.0,0.0,2.0,0.0,0.0,2.0,False,False,False,False,False,False,2.0,0.0,2.0,0.0,0.0,2.0
PotA,189.0,humanoid,generic,N,1.0,2.0,medium,14.0,14.0,12.0,11.0,10.0,14.0,2.0,2.0,1.0,0.0,0.0,2.0,False,False,False,False,False,False,2.0,2.0,1.0,0.0,0.0,2.0
GGtR,199.0,celestial,generic,N,5.0,3.0,large,19.0,16.0,17.0,10.0,17.0,14.0,4.0,3.0,3.0,0.0,3.0,2.0,False,True,False,False,True,True,4.0,6.0,3.0,0.0,6.0,5.0
MM,125.0,elemental,generic,N,5.0,3.0,large,10.0,17.0,16.0,6.0,10.0,7.0,0.0,3.0,3.0,-2.0,0.0,-2.0,False,False,False,False,False,False,0.0,3.0,3.0,-2.0,0.0,-2.0
MPMotM,123.0,elemental,generic,N,7.0,3.0,medium,13.0,18.0,15.0,9.0,10.0,10.0,1.0,4.0,2.0,-1.0,0.0,0.0,False,False,False,False,False,False,1.0,4.0,2.0,-1.0,0.0,0.0
PotA,213.0,elemental,generic,N,7.0,3.0,medium,13.0,18.0,15.0,9.0,10.0,10.0,1.0,4.0,2.0,-1.0,0.0,0.0,False,False,False,False,False,False,1.0,4.0,2.0,-1.0,0.0,0.0
MM,154.0,giant,generic,N,9.0,4.0,huge,25.0,9.0,23.0,10.0,14.0,13.0,7.0,-1.0,6.0,0.0,2.0,1.0,False,True,True,False,False,True,7.0,3.0,10.0,0.0,2.0,5.0
MPMotM,124.0,giant,generic,N,14.0,5.0,huge,27.0,9.0,23.0,8.0,10.0,11.0,8.0,-1.0,6.0,-1.0,0.0,0.0,False,True,True,False,False,True,8.0,4.0,11.0,-1.0,0.0,5.0
VGtM,147.0,giant,legacy,N,14.0,5.0,huge,27.0,9.0,23.0,8.0,10.0,11.0,8.0,-1.0,6.0,-1.0,0.0,0.0,False,True,True,False,False,True,8.0,4.0,11.0,-1.0,0.0,5.0
GGtR,231.0,humanoid,generic,N,7.0,3.0,medium,16.0,10.0,14.0,11.0,17.0,13.0,3.0,0.0,2.0,0.0,3.0,1.0,False,False,True,False,True,False,3.0,0.0,5.0,0.0,6.0,1.0
MPMotM,125.0,elemental,generic,N,1.0,2.0,medium,13.0,11.0,12.0,9.0,11.0,14.0,1.0,0.0,1.0,-1.0,0.0,2.0,False,False,False,False,False,False,1.0,0.0,1.0,-1.0,0.0,2.0
VGtM,143.0,humanoid,legacy,N,1.0,2.0,medium,13.0,11.0,12.0,9.0,11.0,14.0,1.0,0.0,1.0,-1.0,0.0,2.0,False,False,False,False,False,False,1.0,0.0,1.0,-1.0,0.0,2.0
MPMotM,125.0,elemental,generic,N,0.5,2.0,medium,10.0,13.0,12.0,7.0,11.0,8.0,0.0,1.0,1.0,-2.0,0.0,-1.0,False,False,False,False,False,False,0.0,1.0,1.0,-2.0,0.0,-1.0
VGtM,142.0,humanoid,legacy,N,0.5,2.0,medium,10.0,13.0,12.0,7.0,11.0,8.0,0.0,1.0,1.0,-2.0,0.0,-1.0,False,False,False,False,False,False,0.0,1.0,1.0,-2.0,0.0,-1.0
SaCoC,191.0,humanoid,generic,N,0.5,2.0,medium,8.0,12.0,13.0,12.0,10.0,11.0,-1.0,1.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,-1.0,1.0,1.0,1.0,0.0,0.0
BGDiA,232.0,humanoid,generic,N,0.5,2.0,medium,16.0,11.0,13.0,10.0,12.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0,False,False,False,False,False,False,3.0,0.0,1.0,0.0,1.0,0.0
MPMotM,126.0,elemental,generic,N,3.0,2.0,large,17.0,5.0,20.0,3.0,10.0,5.0,3.0,-3.0,5.0,-4.0,0.0,-3.0,False,False,False,False,False,False,3.0,-3.0,5.0,-4.0,0.0,-3.0
VGtM,144.0,elemental,legacy,N,3.0,2.0,large,17.0,5.0,20.0,3.0,10.0,5.0,3.0,-3.0,5.0,-4.0,0.0,-3.0,False,False,False,False,False,False,3.0,-3.0,5.0,-4.0,0.0,-3.0
MM,134.0,undead,generic,N,4.0,2.0,tiny,1.0,17.0,14.0,16.0,10.0,11.0,-5.0,3.0,2.0,3.0,0.0,0.0,False,False,False,False,False,False,-5.0,3.0,2.0,3.0,0.0,0.0
PotA,201.0,humanoid,generic,N,6.0,3.0,medium,10.0,14.0,16.0,11.0,10.0,16.0,0.0,2.0,3.0,0.0,0.0,3.0,False,False,False,False,False,False,0.0,2.0,3.0,0.0,0.0,3.0
MOoT,223.0,monstrosity,legendary,L,3.0,2.0,large,19.0,16.0,14.0,6.0,14.0,10.0,4.0,3.0,2.0,-2.0,2.0,0.0,True,False,True,False,False,False,6.0,3.0,4.0,-2.0,2.0,0.0
MM,169.0,construct,generic,N,5.0,3.0,medium,19.0,9.0,18.0,6.0,10.0,5.0,4.0,-1.0,4.0,-2.0,0.0,-3.0,False,False,False,False,False,False,4.0,-1.0,4.0,-2.0,0.0,-3.0
EGtW,248.0,construct,unique,N,1.0,2.0,medium,19.0,9.0,18.0,6.0,10.0,5.0,4.0,-1.0,4.0,-2.0,0.0,-3.0,False,False,False,False,False,False,4.0,-1.0,4.0,-2.0,0.0,-3.0
BGDiA,236.0,construct,generic,N,8.0,3.0,large,20.0,9.0,20.0,7.0,10.0,5.0,5.0,-1.0,5.0,-2.0,0.0,-3.0,False,False,False,False,False,False,5.0,-1.0,5.0,-2.0,0.0,-3.0
MPMotM,127.0,fiend,generic,N,9.0,4.0,medium,20.0,14.0,19.0,11.0,13.0,12.0,5.0,2.0,4.0,0.0,1.0,1.0,False,False,True,False,True,False,5.0,2.0,8.0,0.0,5.0,1.0
VGtM,153.0,humanoid,legacy,N,9.0,4.0,medium,20.0,10.0,19.0,11.0,13.0,12.0,5.0,0.0,4.0,0.0,1.0,1.0,False,False,True,False,True,False,5.0,0.0,8.0,0.0,5.0,1.0
MM,135.0,aberration,generic,N,0.125,2.0,small,6.0,15.0,10.0,14.0,14.0,11.0,-2.0,2.0,0.0,2.0,2.0,0.0,False,False,False,False,False,False,-2.0,2.0,0.0,2.0,2.0,0.0
GGtR,242.0,humanoid,generic,N,5.0,3.0,medium,10.0,15.0,12.0,20.0,9.0,14.0,0.0,2.0,1.0,5.0,-1.0,2.0,False,True,False,True,False,False,0.0,5.0,1.0,8.0,-1.0,2.0
GGtR,208.0,elemental,generic,N,7.0,3.0,large,15.0,18.0,15.0,6.0,10.0,7.0,2.0,4.0,2.0,-2.0,0.0,-2.0,False,False,False,False,False,False,2.0,4.0,2.0,-2.0,0.0,-2.0
BGDiA,30.0,construct,generic,N,0.125,2.0,tiny,12.0,15.0,11.0,1.0,5.0,1.0,1.0,2.0,0.0,-5.0,-3.0,-5.0,False,True,False,False,False,False,1.0,4.0,0.0,-5.0,-3.0,-5.0
GGtR,203.0,aberration,generic,N,3.0,2.0,medium,9.0,20.0,12.0,2.0,15.0,16.0,-1.0,5.0,1.0,-4.0,2.0,3.0,False,False,False,False,False,False,-1.0,5.0,1.0,-4.0,2.0,3.0
WBtW,121.0,construct,generic,N,0.125,2.0,medium,10.0,10.0,13.0,1.0,3.0,1.0,0.0,0.0,1.0,-5.0,-4.0,-5.0,False,False,False,False,False,False,0.0,0.0,1.0,-5.0,-4.0,-5.0
MM,322.0,beast,generic,N,0.125,2.0,tiny,4.0,18.0,11.0,2.0,12.0,5.0,-3.0,4.0,0.0,-4.0,1.0,-3.0,False,False,False,False,False,False,-3.0,4.0,0.0,-4.0,1.0,-3.0
MM,20.0,construct,generic,N,0.25,2.0,small,12.0,15.0,11.0,1.0,5.0,1.0,1.0,2.0,0.0,-5.0,-3.0,-5.0,False,True,False,False,False,False,1.0,4.0,0.0,-5.0,-3.0,-5.0
MM,136.0,giant,generic,N,8.0,3.0,huge,23.0,10.0,20.0,9.0,14.0,6.0,6.0,0.0,5.0,-1.0,2.0,-2.0,False,False,False,False,False,False,6.0,0.0,5.0,-1.0,2.0,-2.0
SaCoC,192.0,construct,generic,N,0.25,2.0,small,12.0,14.0,13.0,7.0,10.0,5.0,1.0,2.0,1.0,-2.0,0.0,-3.0,False,False,False,False,False,False,1.0,2.0,1.0,-2.0,0.0,-3.0
