Monster,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Hyena,MM (2024),363.0,Beast,Medium,generic,N,0.0,2,7.0,0.0,1.0,1.0,-4.0,1.0,-3.0,0,1,1,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,5.5,5.5,-0.7,-0.7,2.0,3.0,3.5,3.5,
Ice Devil,MM (2024),176.0,Fiend,Large,generic,N,14.0,5,11500.0,5.0,2.0,4.0,4.0,2.0,4.0,5,7,9,4,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,18.0,18.0,228.0,342.0,6.8,10.8,10.0,10.0,81.5,81.5,17.0
Ice Mephit,MM (2024),206.0,Elemental,Small,generic,N,0.5,2,75.0,-2.0,1.0,0.0,-1.0,0.0,1.0,-2,1,0,-1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,21.0,21.0,-0.2,-0.2,3.0,3.0,9.0,10.666667,10.0
Imp,MM (2024),177.0,Fiend,Tiny,generic,N,1.0,2,150.0,-2.0,3.0,1.0,0.0,1.0,2.0,-2,3,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,13.0,15.0,21.0,42.0,0.8,0.8,5.0,5.0,13.5,13.5,
Incubus,MM (2024),178.0,Fiend,Medium,generic,N,4.0,2,1000.0,-1.0,3.0,1.0,2.0,1.0,5.0,-1,3,1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,3.0,15.0,15.0,66.0,132.0,1.8,1.8,7.0,7.0,37.0,37.0,15.0
Intellect Devourer,MM (2024),179.0,Aberration,Tiny,generic,N,2.0,2,300.0,-2.0,2.0,1.0,2.0,0.0,0.0,-2,2,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,12.0,12.0,28.0,28.0,0.5,0.5,4.0,6.0,18.0,21.6,12.0
Invisible Stalker,MM (2024),180.0,Elemental,Large,generic,N,6.0,3,2000.0,3.0,4.0,2.0,0.0,2.0,0.0,3,4,2,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,14.0,18.0,97.5,97.5,1.8,5.8,7.0,11.0,36.5,36.5,14.0
Iron Golem,MM (2024),181.0,Construct,Large,generic,N,16.0,5,15000.0,7.0,-1.0,5.0,-4.0,0.0,-5.0,7,-1,5,-4,0,-5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,20.0,20.0,252.0,378.0,0.3,4.3,12.0,12.0,78.0,78.0,18.0
Jackal,MM (2024),364.0,Beast,Small,generic,N,0.0,2,7.0,-1.0,2.0,0.0,-4.0,1.0,-2.0,-1,2,0,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,3.5,3.5,-0.7,-0.7,1.0,1.0,1.5,1.5,
Jackalwere,MM (2024),182.0,Fiend,Small,generic,N,0.5,2,75.0,0.0,2.0,1.0,1.0,0.0,0.0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,18.0,18.0,0.7,0.7,4.0,5.0,5.5,5.5,
Juvenile Shadow Dragon,MM (2024),275.0,Dragon,Medium,generic,N,4.0,2,1000.0,3.0,2.0,3.0,1.0,0.0,2.0,3,4,3,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,15.0,19.0,45.0,90.0,2.2,6.2,5.0,7.0,26.333334,26.333334,13.0
Kenku,MM (2024),183.0,Monstrosity,Medium,generic,N,0.25,2,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,13.5,13.5,0.5,0.5,5.0,8.0,6.5,6.5,10.0
Killer Whale,MM (2024),364.0,Beast,Huge,generic,N,3.0,2,600.0,4.0,2.0,1.0,-4.0,1.0,-2.0,4,2,1,-4,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,90.0,90.0,0.3,0.3,6.0,6.0,21.5,21.5,
Knight,MM (2024),184.0,Humanoid,Medium,generic,N,3.0,2,600.0,3.0,0.0,2.0,0.0,0.0,2.0,3,0,4,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,19.0,52.0,52.0,1.8,1.8,6.0,6.0,29.0,29.0,
Kobold Warrior,MM (2024),185.0,Dragon,Small,generic,N,0.125,2,19.0,-2.0,2.0,-1.0,-1.0,-2.0,-1.0,-2,2,-1,-1,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,14.0,7.5,7.5,-0.8,-0.8,4.0,5.0,4.5,4.5,
Kraken,MM (2024),187.0,Monstrosity,Gargantuan,generic,L,23.0,7,50000.0,10.0,0.0,8.0,6.0,4.0,5.0,17,7,15,6,11,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,18.0,18.0,481.0,601.0,10.2,10.2,17.0,17.0,206.33333,206.33333,23.0
Kraken,MM (2024),187.0,Monstrosity,Gargantuan,generic,LL,24.0,7,62000.0,10.0,0.0,8.0,6.0,4.0,5.0,17,7,15,6,11,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,18.0,18.0,481.0,631.0,10.2,10.2,17.0,17.0,239.33333,239.33333,23.0
Kuo-toa,MM (2024),189.0,Aberration,Medium,generic,N,0.25,2,37.0,1.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,18.0,18.0,0.0,0.0,3.0,3.0,5.5,5.5,11.0
Kuo-toa Archpriest,MM (2024),191.0,Aberration,Medium,generic,N,6.0,3,2000.0,3.0,2.0,3.0,1.0,3.0,2.0,3,2,3,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,15.0,105.0,105.0,2.3,2.3,6.0,6.0,64.333336,64.333336,14.0
Kuo-toa Monitor,MM (2024),190.0,Aberration,Medium,generic,N,3.0,2,600.0,3.0,0.0,2.0,1.0,2.0,0.0,3,0,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,65.0,65.0,1.3,1.3,5.0,5.0,27.0,27.0,
Kuo-toa Whip,MM (2024),190.0,Aberration,Medium,generic,N,1.0,2,150.0,2.0,0.0,2.0,1.0,2.0,0.0,2,0,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,13.0,45.5,45.5,1.2,1.2,4.0,4.0,9.5,9.5,
Lacedon Ghoul,MM (2024),132.0,Undead,Medium,generic,N,1.0,2,150.0,1.0,2.0,0.0,-2.0,0.0,-2.0,1,2,0,-2,0,-2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,12.0,12.0,22.5,22.5,-0.2,-0.2,4.0,4.0,18.0,18.0,
Lamia,MM (2024),192.0,Fiend,Large,generic,N,4.0,2,1000.0,3.0,1.0,2.0,2.0,2.0,3.0,3,1,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,97.5,97.5,2.2,2.2,5.0,5.0,28.0,33.600002,13.0
Larva,MM (2024),193.0,Fiend,Medium,generic,N,0.0,2,7.0,-1.0,-1.0,0.0,-2.0,0.0,-4.0,-1,-1,0,-2,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,9.0,9.0,9.0,9.0,-1.3,-1.3,1.0,1.0,1.5,1.5,
Lemure,MM (2024),194.0,Fiend,Medium,generic,N,0.0,2,7.0,0.0,-3.0,0.0,-5.0,0.0,-4.0,0,-3,0,-5,0,-4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.0,9.0,9.0,9.0,9.0,-2.0,-2.0,2.0,2.0,2.5,2.5,
Lich,MM (2024),196.0,Undead,Medium,generic,L,21.0,7,33000.0,0.0,3.0,3.0,5.0,2.0,3.0,0,10,10,12,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.0,20.0,20.0,315.0,480.0,7.3,7.3,12.0,12.0,214.0,214.0,20.0
Lich,MM (2024),196.0,Undead,Medium,generic,LL,22.0,7,41000.0,0.0,3.0,3.0,5.0,2.0,3.0,0,10,10,12,9,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.0,20.0,20.0,315.0,510.0,7.3,7.3,12.0,12.0,236.0,236.0,20.0
Lion,MM (2024),364.0,Beast,Large,generic,N,1.0,2,150.0,3.0,2.0,0.0,-4.0,1.0,-1.0,3,2,0,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,22.0,22.0,0.2,0.2,5.0,6.0,15.0,15.0,
Lizard,MM (2024),364.0,Beast,Tiny,generic,N,0.0,2,7.0,-4.0,0.0,0.0,-5.0,-1.0,-4.0,-4,0,0,-5,-1,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,2.5,2.5,-2.3,-2.3,2.0,2.0,1.0,1.0,
Lizardfolk Geomancer,MM (2024),197.0,Elemental,Medium,generic,N,2.0,2,300.0,2.0,0.0,1.0,0.0,2.0,-1.0,2,0,1,0,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,33.0,33.0,0.7,0.7,4.0,4.0,22.0,22.0,12.0
Lizardfolk Sovereign,MM (2024),197.0,Elemental,Medium,generic,N,4.0,2,1000.0,3.0,1.0,2.0,0.0,0.0,2.0,3,1,4,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,78.0,103.5,2.0,2.0,5.0,5.0,18.5,18.5,
Mage,MM (2024),199.0,Humanoid,Medium,generic,N,6.0,3,2000.0,-1.0,2.0,0.0,3.0,1.0,0.0,-1,2,0,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,20.0,81.0,81.0,1.8,1.8,6.0,6.0,66.0,66.0,14.0
Mage Apprentice,MM (2024),198.0,Humanoid,Medium,generic,N,2.0,2,300.0,-1.0,2.0,1.0,3.0,1.0,0.0,-1,2,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,49.5,49.5,1.7,1.7,5.0,5.0,17.166666,17.166666,13.0
Magma Mephit,MM (2024),207.0,Elemental,Small,generic,N,0.5,2,75.0,-1.0,1.0,1.0,-2.0,0.0,0.0,-1,1,1,-2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,11.0,18.0,18.0,-0.2,-0.2,3.0,3.0,9.333333,11.666667,11.0
Magmin,MM (2024),200.0,Elemental,Small,generic,N,0.5,2,75.0,-2.0,2.0,1.0,-1.0,0.0,0.0,-2,2,1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,14.0,13.5,13.5,0.0,0.0,4.0,4.0,7.0,11.666667,
Mammoth,MM (2024),365.0,Beast,Huge,generic,N,6.0,3,2000.0,7.0,-1.0,5.0,-4.0,0.0,-2.0,10,-1,8,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,13.0,126.5,126.5,1.8,1.8,10.0,10.0,45.666668,45.666668,18.0
Manes,MM (2024),201.0,Fiend,Small,generic,N,0.125,2,19.0,0.0,-1.0,1.0,-4.0,-1.0,-3.0,0,-1,1,-4,-1,-3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,-1.0,9.0,9.0,9.0,18.0,-1.3,-1.3,2.0,2.0,5.0,5.0,
Manes Vaporspawn,MM (2024),201.0,Fiend,Medium,generic,N,1.0,2,150.0,2.0,1.0,2.0,-3.0,-1.0,-4.0,2,1,2,-3,-1,-4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,13.0,17.0,19.5,19.5,-0.5,3.5,4.0,8.0,10.5,12.599999,
Manticore,MM (2024),202.0,Monstrosity,Large,generic,N,3.0,2,600.0,3.0,3.0,3.0,-2.0,1.0,-1.0,3,3,3,-2,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,14.0,68.0,68.0,1.2,1.2,5.0,5.0,22.5,22.5,
Marid,MM (2024),203.0,Elemental,Large,generic,N,11.0,4,6800.0,6.0,1.0,8.0,4.0,3.0,4.0,6,5,8,4,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,5.0,17.0,19.0,229.5,229.5,5.7,5.7,10.0,10.0,72.0,72.0,18.0
Marilith,MM (2024),204.0,Fiend,Large,generic,N,16.0,5,15000.0,4.0,5.0,5.0,4.0,3.0,5.0,9,5,10,4,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,10.0,16.0,20.0,220.5,275.6,7.7,11.7,10.0,10.0,120.0,120.0,17.0
Mastiff,MM (2024),365.0,Beast,Medium,generic,N,0.125,2,19.0,1.0,2.0,1.0,-4.0,1.0,-2.0,1,2,1,-4,3,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,5.5,5.5,0.2,0.2,3.0,3.0,4.5,4.5,
Medusa,MM (2024),205.0,Monstrosity,Medium,generic,N,6.0,3,2000.0,0.0,3.0,3.0,1.0,1.0,2.0,0,3,3,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,15.0,17.0,127.5,127.5,2.2,2.2,6.0,8.0,39.5,39.5,13.0
Merfolk Skirmisher,MM (2024),209.0,Elemental,Medium,generic,N,0.125,2,19.0,0.0,1.0,1.0,0.0,2.0,1.0,0,1,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,0.8,0.8,2.0,2.0,6.0,6.0,
Merfolk Wavebender,MM (2024),209.0,Elemental,Medium,generic,N,6.0,3,2000.0,0.0,4.0,2.0,1.0,4.0,2.0,0,7,5,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,14.0,97.5,97.5,4.2,4.2,7.0,7.0,55.0,55.0,15.0
Merrow,MM (2024),210.0,Monstrosity,Large,generic,N,2.0,2,300.0,4.0,2.0,2.0,-1.0,0.0,-1.0,4,2,2,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,13.0,45.0,45.0,1.0,1.0,6.0,6.0,22.0,22.0,
Mezzoloth,MM (2024),211.0,Fiend,Medium,generic,N,5.0,3,1400.0,4.0,0.0,3.0,-2.0,2.0,0.0,4,0,3,-2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,3.0,18.0,18.0,75.0,112.5,1.2,5.2,7.0,7.0,40.333332,40.333332,13.0
Mimic,MM (2024),212.0,Monstrosity,Medium,generic,N,2.0,2,300.0,3.0,1.0,2.0,-3.0,1.0,-1.0,3,1,2,-3,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,12.0,12.0,58.5,58.5,0.5,0.5,5.0,8.0,15.0,15.0,
Mind Flayer,MM (2024),214.0,Aberration,Medium,generic,N,7.0,3,2600.0,0.0,1.0,1.0,4.0,3.0,3.0,0,4,1,7,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,15.0,15.0,99.0,120.0,4.0,8.0,7.0,7.0,46.333332,46.333332,15.0
Mind Flayer Arcanist,MM (2024),214.0,Aberration,Medium,generic,N,11.0,4,6800.0,0.0,2.0,1.0,5.0,3.0,3.0,0,6,1,9,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.0,19.0,143.0,173.0,5.0,9.0,9.0,9.0,95.0,95.0,17.0
Minotaur of Baphomet,MM (2024),215.0,Monstrosity,Large,generic,N,3.0,2,600.0,4.0,0.0,3.0,-2.0,3.0,-1.0,4,0,3,-2,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,14.0,85.0,85.0,1.2,1.2,6.0,6.0,23.5,23.5,
Minotaur Skeleton,MM (2024),283.0,Undead,Large,generic,N,2.0,2,300.0,4.0,0.0,2.0,-2.0,-1.0,-3.0,4,0,2,-2,-1,-3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,45.0,45.0,0.0,0.0,6.0,6.0,16.666666,16.666666,
Modron Duodrone,MM (2024),217.0,Construct,Medium,generic,N,0.25,2,37.0,0.0,1.0,1.0,-2.0,0.0,-2.0,0,1,1,-2,0,-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,11.0,11.0,-0.3,-0.3,3.0,3.0,9.0,9.0,
Modron Monodrone,MM (2024),216.0,Construct,Medium,generic,N,0.125,2,19.0,0.0,2.0,1.0,-3.0,0.0,-3.0,0,2,1,-3,0,-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,5.5,5.5,-0.5,-0.5,4.0,4.0,6.5,6.5,
Modron Pentadrone,MM (2024),218.0,Construct,Large,generic,N,2.0,2,300.0,2.0,2.0,1.0,0.0,0.0,1.0,2,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,16.0,32.5,32.5,1.0,1.0,4.0,4.0,27.5,27.5,11.0
Modron Quadrone,MM (2024),218.0,Construct,Medium,generic,N,1.0,2,150.0,1.0,2.0,1.0,0.0,0.0,0.0,1,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,20.0,22.0,22.0,0.7,0.7,4.0,4.0,18.0,18.0,
Modron Tridrone,MM (2024),217.0,Construct,Medium,generic,N,0.5,2,75.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,1,-1,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,16.5,16.5,0.2,0.2,3.0,3.0,13.5,13.5,
